Label	golang_recent	top_starred_repos	top_pushed_repos	ruby_recent
users_apriori	0.13725499999999998813	0.45454499999999997684	0.25000000000000000000	0.56862699999999999356
users_hierarchy	0.10907899999999999541	0.02999399999999999983	0.12479400000000000215	0.00094899999999999997
users_logistic	0.66078700000000001324	1.00000000000000000000	0.95866799999999996462	0.73327399999999998137
